Name,Description,Image,DNA,edition,Date,Artist,Type,Accessories,Manufacturer,Compiler,Developer
CSM #2549,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2549,78be66a6bfea39dd7d646f3ccf213a87380224f7,2549,1635280206386,alwoenie,Male Humanoid,"Trenchcoat, Crazy_Hair",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2558,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2558,cf947fdccd05937a5467224cc590718048311771,2558,1635281180377,alwoenie,Female Humanoid,"Gold_Chain, Clown_Hair_Green, Cigarette",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2555,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2555,71240bfb8938c44c30f24a9657a1e16865015e44,2555,1635280134265,alwoenie,Male Humanoid,"Handlebars, Bald, 3D_Glasses",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2567,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2567,7a8839046b484365ea1b7f9b726778b1620afe31,2567,1635280768892,alwoenie,Male Humanoid,"Horseshoe_Dark, Crazy_Hair, Laser_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2574,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2574,27c29c7a3f18e5a3e92ce41c2f6a1db09168a067,2574,1635280566694,alwoenie,Male Humanoid,"Mustache, Amish_Hat",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2583,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2583,176058b6531c7346949525963b8f1fed8c338e11,2583,1635280966556,alwoenie,Female Humanoid,"Rosy_Cheeks, Messy_Hair, Cigarette",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2577,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2577,9d236b43965998c19cb46a6f8ff6099cefa921a4,2577,1635280334337,alwoenie,Male Humanoid,"Gold_Chain, Normal_Beard_Black, Flat_Cap",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2573,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2573,807810b3ee6e08da86994002deeafdf0912b15dd,2573,1635280376217,alwoenie,Male Humanoid,"Earring, Normal_Beard, Red_Beret",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2566,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2566,2d7effe3cc9e3a599dd2e6b851d55a94c81cf103,2566,1635280414948,alwoenie,Male Humanoid,"Handlebars, Brown_Fedora",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2588,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2588,9cc88980e8328c99a0af48b79af7ff26a2035f8e,2588,1635280785586,alwoenie,Male Humanoid,"Earring, Amish_Hat, Cigarette",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2585,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2585,d5c73205ca29ebc206bc0f6c928e31d42543f174,2585,1635280447713,alwoenie,Male Humanoid,"Amish_Beard, Shaved_Head",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2579,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2579,611ca6c2e6d2d1ff4170a69db04e3b623074f9e8,2579,1635280641685,alwoenie,Male Humanoid,"Normal_Beard, Shaved_Head",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2599,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2599,96149c67e349067d7358452a7faa79f42d7435ec,2599,1635281122399,alwoenie,Female Humanoid,"Black_Lipstick, Wild_Blonde, Clown_Eye_Green",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2590,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2590,cfb4b4672b90abfcba0be1880250e7fddd24e3ba,2590,1635279994427,alwoenie,Male Humanoid,"Brown_Fedora, Pipe",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2586,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2586,3054cb565cefa3799154fbf1e243371172ddd96c,2586,1635280513498,alwoenie,Male Humanoid,"Smile, Earring, Mohawk_Dark",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2595,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2595,381c8edf748482cbf1d80483f6f79fffc92d1f9c,2595,1635281131100,alwoenie,Female Humanoid,"Purple_Lipstick, Earring, Cowboy_Hat",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2602,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2602,e5853ff5d9033ac088a114e93db8dcc5267aff20,2602,1635280473429,alwoenie,Male Humanoid,"Mole, Clown_Hair_Green",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2600,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2600,e76de3233f7948699322a63c7b457e91192ecc17,2600,1635280354485,alwoenie,Male Humanoid,"Fu_Manchu, Mohawk_Thin",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2597,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2597,174e647e5ff02c4c75f6dec0b13efab1d9eef988,2597,1635280086899,alwoenie,Male Humanoid,"Shadow_Beard, Shaved_Head",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2607,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2607,9b245a8fba721c074b7a2aca8fea752a6c8eb537,2607,1635280909318,alwoenie,Female Humanoid,"Mole, Earring, Half_Shaved, VR",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2912,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2912,8e2cd1cf3e8361087f811e9d7f2d403cd05ec401,2912,1635281295123,alwoenie,Female Humanoid,"Mole, Bald",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2870,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2870,b4801bc907f3a5fd00421defde26bf78ce60f1ee,2870,1635281143685,alwoenie,Female Humanoid,"Spots, Choker, Earring, Straight_Hair_Dark, Clown_Eye_Blue",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2867,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2867,a8391f869a42c8404b01f2e03f11621af12e2383,2867,1635281051857,alwoenie,Female Humanoid,"Purple_Lipstick, Flat_Cap, Clown_Eye_Green",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2970,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2970,4f8b53b4e955a70259df82fc3c2312910d6bd10b,2970,1635280197020,alwoenie,Male Humanoid,Frumpy_Hair,Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2953,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2953,7bb2d0ae2ab11dbb0ccf23d03132ee035fd87a32,2953,1635281290306,alwoenie,Female Humanoid,"Mole, Earring, Half_Shaved, Clown_Eye_Blue, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2613,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2613,ec27f69d39b7d632c711369fc0da4311cc2d13d6,2613,1635281223924,alwoenie,Female Humanoid,"Blue_Eye_Shadow, Cowboy_Hat",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2932,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2932,8b99dbf2a566d8f2139940d52ea89a436c5fe34a,2932,1635280669512,alwoenie,Male Humanoid,"Purple_Hair, 3D_Glasses",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2951,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2951,b510f8ea320faee614c5cd86a3ed1ede044f5958,2951,1635279996760,alwoenie,Male Humanoid,Bandana,Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2612,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2612,953e13eb1c334ee70b50101ff0bb9f98a8967af2,2612,1635280273113,alwoenie,Male Humanoid,"Trenchcoat, Peak_Spike",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2609,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2609,ea8d26720bac2964a6a5edfa4de41035a77b5a95,2609,1635280496460,alwoenie,Male Humanoid,"Fishermans_Hat, Vape",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2611,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2611,7cf84afd97906c1710cb59d8275c55d03d62934d,2611,1635280780988,alwoenie,Male Humanoid,"Rosy_Cheeks, Mohawk_Thin",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2616,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2616,e2462500d5847d34141e5b023477dc087554d31c,2616,1635280752958,alwoenie,Male Humanoid,"Normal_Beard, Army_Helmet, Big_Shades, Face_Mask",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2618,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2618,4cf0648b6b48beaafaa2639c6ef21620a318db64,2618,1635281075123,alwoenie,Female Humanoid,"Pigtails, Vape",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2610,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2610,a004cb6820197c2561adfd93cd41c49d1ef7768a,2610,1635280176234,alwoenie,Male Humanoid,"Snapback, Clown_Eye_Green",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #3018,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/3018,d8265c6cb12ebc1afb5e090c07da6cf4bf138336,3018,1635280648332,alwoenie,Male Humanoid,"Captains_Cap, Horned_Rim_Glasses",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2617,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2617,5f56da0155cebaec2a25c2b4c10c0cd69f3d7a8e,2617,1635281207353,alwoenie,Female Humanoid,"Green_Eye_Shadow, Earring, Knitted_Cap, Eye_Patch",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2997,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2997,2b08f34a7c57ce407e2609f756868d76b5d53544,2997,1635280515980,alwoenie,Male Humanoid,"Horseshoe_Dark, Bald",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2621,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2621,c3bfa796d24dd4065fa5a98179586b910b3d218a,2621,1635280165845,alwoenie,Male Humanoid,"Muttonchops, Army_Helmet, Clown_Eye_Green",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2622,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2622,635155896d7f7863a9bcbecc8f1cdf928e4eb0b0,2622,1635280751526,alwoenie,Male Humanoid,"Gold_Chain, Shadow_Beard, Bald",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2614,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2614,944158f9a959643e1276afe7a631e65b5226ec42,2614,1635281313716,alwoenie,Female Humanoid,"Blue_Eye_Shadow, Earring, Snapback, VR",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2623,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2623,d49c55d416581603bd5e59157a10cde0b551fe29,2623,1635281161233,alwoenie,Female Humanoid,"Mole, Pilot_Helmet",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2992,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2992,dd001743e8c5adf0f77102a4ef3de91167fc2936,2992,1635279917472,alwoenie,Male Humanoid,"Trenchcoat, Fishermans_Hat, 3D_Glasses",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2631,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2631,346ba0e7314ef54aab519b9b7ed54b442fa8e240,2631,1635280448988,alwoenie,Male Humanoid,"Fu_Manchu, Brown_Fedora, Big_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2999,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2999,9a7d03e7869434aa70a70e4ae7584c6e18dbc73e,2999,1635279981059,alwoenie,Male Humanoid,"Horseshoe, Bald, Horned_Rim_Glasses",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2637,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2637,65331a6997699f75b477b535f87a8805e5fe5064,2637,1635280613294,alwoenie,Male Humanoid,"Front_Beard, Folded_Bandana",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2646,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2646,5742cfe67a31dfa7a488d8bf529c8b5f71ca2d29,2646,1635280635642,alwoenie,Male Humanoid,"Muttonchops, Knitted_Cap",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2641,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2641,dc8d4f18b9876d30164be5ec990495fdb85f7042,2641,1635281233811,alwoenie,Female Humanoid,"Mole, Earring, Bald",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2645,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2645,982103c9e663165cf07ab863b129d80216e53b7c,2645,1635281326878,alwoenie,Female Humanoid,"Purple_Lipstick, Earring, Tiara, Cigarette",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #3003,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/3003,0d6cede0d8477ed4c4591c505acefc3a2851ad6b,3003,1635280396024,alwoenie,Male Humanoid,"Red_Beret, VR",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2639,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2639,b2813e4c595f230aec031c6e6edc20667ac6bf63,2639,1635280287476,alwoenie,Male Humanoid,"Smile, Fu_Manchu, Sombrero, VR, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2660,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2660,dd688f8082931a1548b0c80078f9b5a5dc41d426,2660,1635280618354,alwoenie,Male Humanoid,"Fu_Manchu, Amish_Hat",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #3027,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/3027,b4bff7f0f7fe16ec02c597d40f9137faea4b15fc,3027,1635280009470,alwoenie,Male Humanoid,"Chinstrap, Mohawk_Thin, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2672,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2672,95b47bdcad0fc51b18baec329861cb9e5f526040,2672,1635280077727,alwoenie,Male Humanoid,"Gold_Chain, Cowboy_Hat, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2651,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2651,f273a5d10dbaf977b6e760b549786811ee74e2f2,2651,1635280952433,alwoenie,Female Humanoid,"Hot_Lipstick, Earring, Hoodie",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2643,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2643,34e0beeb6d8b9f72156d879dbca668f087a44cc1,2643,1635281047446,alwoenie,Female Humanoid,"Green_Eye_Shadow, Earring, Army_Helmet, 3D_Glasses, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2648,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2648,242ae3b69e8c693bfcfb4e678b19fed28e1791c6,2648,1635281397379,alwoenie,Mechanical_Ape,"Knitted_Cap, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2664,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2664,34ba991f200df6b7a99d698a5e4932a92ab146ba,2664,1635280969676,alwoenie,Female Humanoid,"Mole, Knitted_Cap",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2671,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2671,00f0779aba0e8db26480c3628274578c95aa1151,2671,1635280261919,alwoenie,Male Humanoid,"Bandana, Nerd_Glasses",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2689,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2689,dad91fbc6ccaf741d058549fa10df412b26d9892,2689,1635280462543,alwoenie,Male Humanoid,"Mole, Handlebars, Hoodie",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2679,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2679,560989861f640d226afe02e31e967565071f2a60,2679,1635281276237,alwoenie,Female Humanoid,"Black_Lipstick, Earring, Bald, Eye_Patch, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2676,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2676,40814b53ec6718288a6f8c314d893b8ee87e8119,2676,1635281346922,alwoenie,Female Humanoid,"Blue_Eye_Shadow, Silver_Chain, Orange_Side",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2691,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2691,db1977a1b1ea5c9ccd789dbdf1c4779e60e9058f,2691,1635280025093,alwoenie,Male Humanoid,Top_Hat,Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2669,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2669,707d33f773feb0c968133069be9417db21abc80a,2669,1635280285081,alwoenie,Male Humanoid,"Horseshoe, Wild_Hair, Small_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2682,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2682,cdc4deeb6ef2f351b3c9bee1e1b79c12f8614134,2682,1635281015311,alwoenie,Female Humanoid,"Rosy_Cheeks, Earring, Straight_Hair_Dark",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #2684,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/2684,8a3b0060d6cb837d6966624d1d6f9b5c45ebfc44,2684,1635280421825,alwoenie,Male Humanoid,"Frumpy_Hair, Cigarette",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
